BOROUGH,NEIGHBORHOOD,SALE PRICE
5,BULLS HEAD,"735,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"880,000"
5,BULLS HEAD,"390,000"
5,BULLS HEAD,"849,000"
5,BULLS HEAD,"561,056"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"885,000"
5,BULLS HEAD,0
5,BULLS HEAD,"900,000"
5,BULLS HEAD,0
5,BULLS HEAD,"830,000"
5,BULLS HEAD,"960,000"
5,BULLS HEAD,"399,000"
5,BULLS HEAD,0
5,BULLS HEAD,"236,860"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"420,000"
5,BULLS HEAD,"410,000"
5,BULLS HEAD,"426,000"
5,BULLS HEAD,"300,000"
5,BULLS HEAD,"327,500"
5,BULLS HEAD,0
5,BULLS HEAD,"395,000"
5,BULLS HEAD,0
5,BULLS HEAD,"389,000"
5,BULLS HEAD,"390,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"370,000"
5,BULLS HEAD,"406,000"
5,BULLS HEAD,0
5,BULLS HEAD,"430,000"
5,BULLS HEAD,"372,500"
5,BULLS HEAD,"412,000"
5,BULLS HEAD,0
5,BULLS HEAD,"425,000"
5,BULLS HEAD,0
5,BULLS HEAD,"490,000"
5,BULLS HEAD,"375,950"
5,BULLS HEAD,"365,000"
5,BULLS HEAD,"367,500"
5,BULLS HEAD,0
5,BULLS HEAD,"310,000"
5,BULLS HEAD,"408,000"
5,BULLS HEAD,"275,000"
5,BULLS HEAD,"420,000"
5,BULLS HEAD,"318,000"
5,BULLS HEAD,"380,000"
5,BULLS HEAD,"335,000"
5,BULLS HEAD,"365,000"
5,BULLS HEAD,"415,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"405,000"
5,BULLS HEAD,"499,900"
5,BULLS HEAD,"332,310"
5,BULLS HEAD,"477,500"
5,BULLS HEAD,"285,900"
5,BULLS HEAD,"420,000"
5,BULLS HEAD,0
5,BULLS HEAD,"275,000"
5,BULLS HEAD,"405,000"
5,BULLS HEAD,0
5,BULLS HEAD,"292,000"
5,BULLS HEAD,"295,000"
5,BULLS HEAD,"275,000"
5,BULLS HEAD,"337,500"
5,BULLS HEAD,0
5,BULLS HEAD,"375,000"
5,BULLS HEAD,"325,000"
5,BULLS HEAD,"322,000"
5,BULLS HEAD,"236,250"
5,BULLS HEAD,"339,900"
5,BULLS HEAD,"305,000"
5,BULLS HEAD,"277,735"
5,BULLS HEAD,"345,000"
5,BULLS HEAD,"262,500"
5,BULLS HEAD,"223,040"
